2025-08-26 13:19:47 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:33:19 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:33:24 | INFO | avanqard | CLICK: 🧾 FAKTURA VER
2025-08-26 13:33:24 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:33:24 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:33:27 | INFO | avanqard | CLICK: 📦 ANBAR
2025-08-26 13:33:27 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:33:27 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:33:28 | INFO | avanqard | CLICK: 📑 FAKTURALAR
2025-08-26 13:33:28 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:33:28 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:33:29 | INFO | avanqard | CLICK: 🏷️ MƏHSULLAR
2025-08-26 13:33:29 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:33:29 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:33:30 | INFO | avanqard | CLICK: 📊 HESABATLAR
2025-08-26 13:33:30 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:33:30 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:33:47 | INFO | avanqard | WINDOW CLOSE: AnaMenu (requested)
2025-08-26 13:41:45 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:41:45 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:41:45 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:41:48 | INFO | avanqard | CLICK: 🧾 FAKTURA VER
2025-08-26 13:41:48 | INFO | avanqard | CALL AnaMenu._spawn
2025-08-26 13:41:48 | INFO | avanqard | SPAWN: C:\Program Files\Python313\pythonw.exe d:\APP\hesab.py
2025-08-26 13:41:48 | INFO | avanqard | OK   AnaMenu._spawn
2025-08-26 13:41:49 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:41:49 | INFO | avanqard | HesabPenceresi initialized.
2025-08-26 13:41:50 | INFO | avanqard | Refreshing account box...
2025-08-26 13:41:50 | INFO | avanqard | Applying auth locks...
2025-08-26 13:41:50 | INFO | avanqard | Applying auth locks...
2025-08-26 13:42:02 | INFO | avanqard | Attempting login...
2025-08-26 13:42:02 | INFO | avanqard | Persisting session for user 'nicatferzi'...
2025-08-26 13:42:02 | INFO | avanqard | Session persisted successfully.
2025-08-26 13:42:02 | INFO | avanqard | Refreshing account box...
2025-08-26 13:42:02 | INFO | avanqard | Applying auth locks...
2025-08-26 13:42:02 | INFO | avanqard | Applying auth locks...
2025-08-26 13:42:02 | INFO | avanqard | Applying auth locks...
2025-08-26 13:42:04 | INFO | avanqard | Opening main menu...
2025-08-26 13:42:04 | INFO | avanqard | Showing main menu...
2025-08-26 13:42:06 | INFO | avanqard | CLICK: 🧾 FAKTURA VER
2025-08-26 13:42:06 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:06 | INFO | avanqard | WINDOW OPEN: FakturaForm mode=None
2025-08-26 13:42:06 | INFO | avanqard | CALL FakturaForm._check_database
2025-08-26 13:42:06 | INFO | avanqard | OK   FakturaForm._check_database
2025-08-26 13:42:06 | INFO | avanqard | CALL FakturaForm._ensure_schema
2025-08-26 13:42:06 | INFO | avanqard | OK   FakturaForm._ensure_schema
2025-08-26 13:42:09 | INFO | avanqard | GO MAIN MENU from FakturaForm
2025-08-26 13:42:09 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:09 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:42:09 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:42:11 | INFO | avanqard | CLICK: 📦 ANBAR
2025-08-26 13:42:11 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:11 | INFO | avanqard | Stok penceresi oluşturuldu.
2025-08-26 13:42:11 | INFO | avanqard | Creating card for: MAL ÇEŞİDİ
2025-08-26 13:42:11 | INFO | avanqard | Creating card for: TOPLAM STOK
2025-08-26 13:42:11 | INFO | avanqard | Creating card for: TOPLAM DƏYƏR
2025-08-26 13:42:11 | INFO | avanqard | Creating card for: DÜŞÜK STOK (<50)
2025-08-26 13:42:11 | INFO | avanqard | Loading KPIs and table...
2025-08-26 13:42:11 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:11 | INFO | avanqard | Refreshing table...
2025-08-26 13:42:11 | INFO | avanqard | Building WHERE clause...
2025-08-26 13:42:11 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:11 | INFO | avanqard | Applying sort...
2025-08-26 13:42:11 | INFO | avanqard | Setting heading icons...
2025-08-26 13:42:14 | INFO | avanqard | Opening main menu process...
2025-08-26 13:42:15 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:15 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:42:15 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:42:17 | INFO | avanqard | CLICK: 📦 ANBAR
2025-08-26 13:42:17 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:17 | INFO | avanqard | Stok penceresi oluşturuldu.
2025-08-26 13:42:17 | INFO | avanqard | Creating card for: MAL ÇEŞİDİ
2025-08-26 13:42:17 | INFO | avanqard | Creating card for: TOPLAM STOK
2025-08-26 13:42:17 | INFO | avanqard | Creating card for: TOPLAM DƏYƏR
2025-08-26 13:42:17 | INFO | avanqard | Creating card for: DÜŞÜK STOK (<50)
2025-08-26 13:42:17 | INFO | avanqard | Loading KPIs and table...
2025-08-26 13:42:17 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:17 | INFO | avanqard | Refreshing table...
2025-08-26 13:42:17 | INFO | avanqard | Building WHERE clause...
2025-08-26 13:42:17 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:17 | INFO | avanqard | Applying sort...
2025-08-26 13:42:17 | INFO | avanqard | Setting heading icons...
2025-08-26 13:42:19 | INFO | avanqard | Opening detail process...
2025-08-26 13:42:19 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:19 | INFO | avanqard | Product detail window created.
2025-08-26 13:42:19 | INFO | avanqard | Building UI...
2025-08-26 13:42:20 | INFO | avanqard | Loading product data...
2025-08-26 13:42:20 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:20 | INFO | avanqard | Updating stock display...
2025-08-26 13:42:20 | INFO | avanqard | Loading product history...
2025-08-26 13:42:20 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:20 | INFO | avanqard | Ensuring stock log table exists...
2025-08-26 13:42:20 | INFO | avanqard | Rendering product history...
2025-08-26 13:42:24 | INFO | avanqard | Confirming close...
2025-08-26 13:42:25 | INFO | avanqard | Opening main menu process...
2025-08-26 13:42:25 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:25 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:42:25 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:42:27 | INFO | avanqard | CLICK: 📑 FAKTURALAR
2025-08-26 13:42:27 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:27 | INFO | avanqard | FaturalarPenceresi init: tur_filter=Tümü
2025-08-26 13:42:29 | INFO | avanqard | Opening invoice detail window...
2025-08-26 13:42:30 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:30 | INFO | avanqard | Initializing invoice detail window...
2025-08-26 13:42:30 | INFO | avanqard | Loading invoice data...
2025-08-26 13:42:30 | INFO | avanqard | Formatting date...
2025-08-26 13:42:40 | INFO | avanqard | Opening invoices...
2025-08-26 13:42:43 | INFO | avanqard | Opening main menu...
2025-08-26 13:42:43 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:43 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:42:43 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:42:45 | INFO | avanqard | CLICK: 🏷️ MƏHSULLAR
2025-08-26 13:42:45 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:45 | INFO | avanqard | Product list window created.
2025-08-26 13:42:45 | INFO | avanqard | Refreshing measurement values...
2025-08-26 13:42:45 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:45 | INFO | avanqard | Building UI...
2025-08-26 13:42:46 | INFO | avanqard | Refreshing product table...
2025-08-26 13:42:46 | INFO | avanqard | Building WHERE clause...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Converting string to number...
2025-08-26 13:42:46 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:48 | INFO | avanqard | Opening product detail process...
2025-08-26 13:42:48 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:48 | INFO | avanqard | Product detail window created.
2025-08-26 13:42:48 | INFO | avanqard | Building UI...
2025-08-26 13:42:49 | INFO | avanqard | Loading product data...
2025-08-26 13:42:49 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:49 | INFO | avanqard | Updating stock display...
2025-08-26 13:42:49 | INFO | avanqard | Loading product history...
2025-08-26 13:42:49 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:49 | INFO | avanqard | Ensuring stock log table exists...
2025-08-26 13:42:49 | INFO | avanqard | Rendering product history...
2025-08-26 13:42:50 | INFO | avanqard | Confirming close...
2025-08-26 13:42:52 | INFO | avanqard | Opening main menu...
2025-08-26 13:42:52 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:52 | INFO | avanqard | Təmizləndi: 1 __pycache__ qovluğu
2025-08-26 13:42:52 | INFO | avanqard | WINDOW OPEN: AnaMenu
2025-08-26 13:42:55 | INFO | avanqard | CLICK: 📊 HESABATLAR
2025-08-26 13:42:55 | INFO | avanqard | Logging initialized. RUN_DIR=d:\APP
2025-08-26 13:42:55 | INFO | avanqard | Raporlar penceresi oluşturuldu.
2025-08-26 13:42:55 | INFO | avanqard | Creating KPI card: Faktura (Satış)
2025-08-26 13:42:55 | INFO | avanqard | Creating KPI card: SATIŞ Cirosu
2025-08-26 13:42:55 | INFO | avanqard | Creating KPI card: Maliyet (COGS)
2025-08-26 13:42:55 | INFO | avanqard | Creating KPI card: QAZANC
2025-08-26 13:42:55 | INFO | avanqard | Creating KPI card: Ort. Sepet
2025-08-26 13:42:55 | INFO | avanqard | Creating tree view...
2025-08-26 13:42:55 | INFO | avanqard | Creating tree view...
2025-08-26 13:42:55 | INFO | avanqard | Creating tree view...
2025-08-26 13:42:55 | INFO | avanqard | Creating tree view...
2025-08-26 13:42:55 | INFO | avanqard | Creating tree view...
2025-08-26 13:42:55 | INFO | avanqard | Applying default period...
2025-08-26 13:42:55 | INFO | avanqard | Running report generation...
2025-08-26 13:42:55 | INFO | avanqard | Querying product data...
2025-08-26 13:42:55 | INFO | avanqard | Getting date range...
2025-08-26 13:42:55 | INFO | avanqard | Connecting to database...
2025-08-26 13:42:55 | INFO | avanqard | Filling product tree view...
2025-08-26 13:42:55 | INFO | avanqard | Filling product tree view...
2025-08-26 13:42:55 | INFO | avanqard | Filling product tree view...
2025-08-26 13:42:55 | INFO | avanqard | Filling product tree view...
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:42:55 | ERROR | avanqard | Exception ignored on calling ctypes callback function <function bring_to_front.<locals>.enum_proc at 0x00000240FCA031A0>
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:42:55 | ERROR | avanqard |   File "d:\APP\single_instance.py", line 58, in enum_proc
2025-08-26 13:42:55 | ERROR | avanqard | if title_substr.lower() in title.lower():
2025-08-26 13:42:55 | ERROR | avanqard | TypeError
2025-08-26 13:42:55 | ERROR | avanqard | :
2025-08-26 13:42:55 | ERROR | avanqard | 'in <string>' requires string as left operand, not NoneType
2025-08-26 13:43:00 | INFO | avanqard | Exporting report as PDF...
2025-08-26 13:43:00 | ERROR | avanqard | Exception in Tkinter callback
2025-08-26 13:43:00 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:43:00 | ERROR | avanqard |   File "C:\Program Files\Python313\Lib\tkinter\__init__.py", line 2068, in __call__
2025-08-26 13:43:00 | ERROR | avanqard |     return self.func(*args)
2025-08-26 13:43:00 | ERROR | avanqard |            ~~~~~~~~~^^^^^^^
2025-08-26 13:43:00 | ERROR | avanqard |   File "C:\Users\User\AppData\Roaming\Python\Python313\site-packages\customtkinter\windows\widgets\ctk_button.py", line 554, in _clicked
2025-08-26 13:43:00 | ERROR | avanqard |     self._command()
2025-08-26 13:43:00 | ERROR | avanqard |     ~~~~~~~~~~~~~^^
2025-08-26 13:43:00 | ERROR | avanqard |   File "d:\APP\raport.py", line 563, in _export_pdf
2025-08-26 13:43:00 | ERROR | avanqard |     s, e = getattr(self, "_get_range", getattr(self, "_get_date_range"))()
2025-08-26 13:43:00 | ERROR | avanqard |                                        ~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
2025-08-26 13:43:00 | ERROR | avanqard |   File "C:\Program Files\Python313\Lib\tkinter\__init__.py", line 2546, in __getattr__
2025-08-26 13:43:00 | ERROR | avanqard |     return getattr(self.tk, attr)
2025-08-26 13:43:00 | ERROR | avanqard | AttributeError: '_tkinter.tkapp' object has no attribute '_get_date_range'
2025-08-26 13:43:08 | INFO | avanqard | Exporting report as PDF...
2025-08-26 13:43:08 | ERROR | avanqard | Exception in Tkinter callback
2025-08-26 13:43:08 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:43:08 | ERROR | avanqard |   File "C:\Program Files\Python313\Lib\tkinter\__init__.py", line 2068, in __call__
2025-08-26 13:43:08 | ERROR | avanqard |     return self.func(*args)
2025-08-26 13:43:08 | ERROR | avanqard |            ~~~~~~~~~^^^^^^^
2025-08-26 13:43:08 | ERROR | avanqard |   File "C:\Users\User\AppData\Roaming\Python\Python313\site-packages\customtkinter\windows\widgets\ctk_button.py", line 554, in _clicked
2025-08-26 13:43:08 | ERROR | avanqard |     self._command()
2025-08-26 13:43:08 | ERROR | avanqard |     ~~~~~~~~~~~~~^^
2025-08-26 13:43:08 | ERROR | avanqard |   File "d:\APP\raport.py", line 563, in _export_pdf
2025-08-26 13:43:08 | ERROR | avanqard |     s, e = getattr(self, "_get_range", getattr(self, "_get_date_range"))()
2025-08-26 13:43:08 | ERROR | avanqard |                                        ~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
2025-08-26 13:43:08 | ERROR | avanqard |   File "C:\Program Files\Python313\Lib\tkinter\__init__.py", line 2546, in __getattr__
2025-08-26 13:43:08 | ERROR | avanqard |     return getattr(self.tk, attr)
2025-08-26 13:43:08 | ERROR | avanqard | AttributeError: '_tkinter.tkapp' object has no attribute '_get_date_range'
2025-08-26 13:43:09 | INFO | avanqard | Exporting all data...
2025-08-26 13:43:09 | INFO | avanqard | Getting date range...
2025-08-26 13:43:09 | INFO | avanqard | Determining default reports directory...
2025-08-26 13:43:14 | INFO | avanqard | Exporting report as PDF...
2025-08-26 13:43:14 | ERROR | avanqard | Exception in Tkinter callback
2025-08-26 13:43:14 | ERROR | avanqard | Traceback (most recent call last):
2025-08-26 13:43:14 | ERROR | avanqard |   File "C:\Program Files\Python313\Lib\tkinter\__init__.py", line 2068, in __call__
2025-08-26 13:43:14 | ERROR | avanqard |     return self.func(*args)
2025-08-26 13:43:14 | ERROR | avanqard |            ~~~~~~~~~^^^^^^^
2025-08-26 13:43:14 | ERROR | avanqard |   File "C:\Users\User\AppData\Roaming\Python\Python313\site-packages\customtkinter\windows\widgets\ctk_button.py", line 554, in _clicked
2025-08-26 13:43:14 | ERROR | avanqard |     self._command()
2025-08-26 13:43:14 | ERROR | avanqard |     ~~~~~~~~~~~~~^^
