customer_id,order_date,order_amount,product_category,customer_acquisition_cost,profit_margin
CUST_00022,2024-11-30 21:55:30.374437,36.04,Groceries,24.564886082759923,0.3144544223580221
CUST_00253,2023-10-26 21:55:30.374437,18.24,Electronics,43.5902268899483,0.13884585867011867
CUST_00236,2023-07-28 21:55:30.374437,24.51,Home,90.50423903873124,0.1659259356582359
CUST_00345,2023-09-04 21:55:30.374437,24.99,Clothing,28.54246347288484,0.32420290253305917
CUST_00049,2024-07-11 21:55:30.374437,9.43,Electronics,47.45732569073241,0.18238491935038426
CUST_00475,2024-04-26 21:55:30.374437,12.81,Groceries,38.044847376922405,0.39446262254720565
CUST_00059,2023-10-09 21:55:30.374437,20.15,Books,80.86449812962043,0.2621710199862727
CUST_00170,2024-06-10 21:55:30.374437,15.2,Books,14.511378908873453,0.1576023911230265
CUST_00476,2023-11-05 21:55:30.374437,47.1,Books,27.688905598230136,0.35764253635381993
CUST_00188,2023-11-23 21:55:30.374437,10.87,Books,28.957738811931495,0.19584266376917056
CUST_00464,2023-08-17 21:55:30.374437,12.75,Electronics,99.36665202819081,0.18664220651931335
CUST_00271,2024-08-26 21:55:30.374437,23.23,Books,61.36975161696732,0.19823237003544955
CUST_00190,2023-06-29 21:55:30.374437,14.67,Clothing,22.50624379451664,0.3304591744669113
CUST_00446,2023-08-12 21:55:30.374437,4.73,Home,34.49792253489089,0.15196388491478446
CUST_00175,2023-06-12 21:55:30.374437,52.84,Electronics,25.103988471063182,0.21453573407828141
CUST_00446,2024-03-24 21:55:30.374437,11.74,Electronics,21.21441126575032,0.10924983183532314
CUST_00051,2024-02-26 21:55:30.374437,26.59,Books,81.74638255671033,0.3479879852048824
CUST_00364,2023-11-21 21:55:30.374437,10.73,Books,54.617736579431934,0.2022156298921016
CUST_00055,2024-07-20 21:55:30.374437,13.05,Electronics,66.80891231639032,0.17445187594251232
CUST_00244,2023-10-10 21:55:30.374437,8.92,Books,39.812612229279644,0.27396797271264983
CUST_00320,2023-07-26 21:55:30.374437,13.87,Books,59.83255774605965,0.3114975651254126
CUST_00131,2024-09-03 21:55:30.374437,14.55,Books,33.18121292713274,0.343868811154883
CUST_00485,2023-11-02 21:55:30.374437,18.8,Books,37.72326474354114,0.2043354836497204
CUST_00307,2024-11-16 21:55:30.374437,16.67,Books,68.70141499300597,0.34369025504472095
CUST_00135,2024-06-23 21:55:30.374437,9.77,Groceries,23.531511332730723,0.2394643001114375
CUST_00021,2025-01-12 21:55:30.374437,15.46,Groceries,65.54996732507158,0.1303426802635675
CUST_00329,2025-02-16 21:55:30.374437,41.41,Groceries,86.70113347808146,0.3538922448147338
CUST_00167,2024-11-21 21:55:30.374437,39.02,Electronics,20.838090356269216,0.26429043463138435
CUST_00274,2024-11-01 21:55:30.374437,25.23,Home,90.77151525129811,0.2807408715842157
CUST_00388,2024-05-09 21:55:30.374437,27.98,Electronics,17.15011122690055,0.3812473809084207
CUST_00089,2024-01-23 21:55:30.374437,56.28,Groceries,41.40183042602857,0.2677454454817766
CUST_00316,2023-08-23 21:55:30.374437,26.73,Electronics,64.94583837141951,0.1016750592033967
CUST_00014,2024-11-15 21:55:30.374437,27.72,Home,60.34732841066832,0.36118475230093083
CUST_00242,2024-05-23 21:55:30.374437,9.19,Books,18.67519652449901,0.185425324097038
CUST_00265,2023-09-06 21:55:30.374437,11.52,Clothing,81.90218510072678,0.2505300762352012
CUST_00346,2024-06-06 21:55:30.374437,19.76,Groceries,97.58379638307275,0.16146598076842608
CUST_00053,2024-02-02 21:55:30.374437,13.41,Groceries,26.31054602653931,0.18909507053649205
CUST_00386,2023-07-01 21:55:30.374437,12.19,Home,90.56178728339165,0.3059946544201102
CUST_00340,2024-10-20 21:55:30.374437,12.92,Books,60.112849790057545,0.2288720053113742
CUST_00092,2024-10-04 21:55:30.374437,9.86,Books,94.23403941207947,0.28813918917441617
CUST_00367,2025-05-28 21:55:30.374437,13.52,Clothing,25.8477362575085,0.3470727073938853
CUST_00444,2025-02-23 21:55:30.374437,23.8,Books,81.2819253861482,0.20224660665590355
CUST_00455,2025-02-11 21:55:30.374437,49.31,Home,15.380341790079802,0.27050201149781233
CUST_00428,2023-11-21 21:55:30.374437,29.92,Books,89.48768021224538,0.33327636801194094
CUST_00264,2024-09-11 21:55:30.374437,27.61,Home,70.67434799796703,0.3145369578308124
CUST_00431,2024-01-24 21:55:30.374437,8.92,Groceries,43.32293055301871,0.26195303079455534
CUST_00035,2024-08-16 21:55:30.374437,21.32,Groceries,27.142014114806514,0.21501505321820655
CUST_00206,2023-06-12 21:55:30.374437,19.42,Groceries,83.48797887104843,0.2222505943699053
CUST_00081,2025-04-26 21:55:30.374437,23.23,Electronics,64.29171892553305,0.2299405635988797
CUST_00420,2024-10-11 21:55:30.374437,16.77,Groceries,42.437426765320126,0.20465365868384558
CUST_00050,2024-05-27 21:55:30.374437,46.11,Home,49.945224232226465,0.3097226904669094
CUST_00360,2023-08-21 21:55:30.374437,20.62,Clothing,84.3888390465139,0.13762457568154893
CUST_00388,2024-10-16 21:55:30.374437,21.65,Books,40.5034474021181,0.3902362362151831
CUST_00002,2024-04-02 21:55:30.374437,7.53,Groceries,18.066941029893584,0.3336956505914621
CUST_00390,2024-10-22 21:55:30.374437,19.04,Electronics,92.01539549831254,0.1894489156500322
CUST_00054,2023-09-20 21:55:30.374437,35.68,Electronics,44.860936569223114,0.1127642707811907
CUST_00106,2023-12-16 21:55:30.374437,26.52,Home,41.35487600036922,0.3133909517136779
CUST_00260,2024-08-19 21:55:30.374437,6.84,Clothing,28.395965698834544,0.32030771349095
CUST_00310,2025-02-17 21:55:30.374437,16.04,Groceries,90.7680314105511,0.38908678315827305
CUST_00477,2024-09-04 21:55:30.374437,47.75,Groceries,29.575480031905048,0.1761116672725495
CUST_00191,2024-12-09 21:55:30.374437,18.63,Electronics,67.30055812012452,0.12481752706126716
CUST_00402,2024-06-10 21:55:30.374437,23.6,Home,89.26885104472926,0.37454042731552983
CUST_00218,2023-11-21 21:55:30.374437,45.13,Electronics,13.142225314289567,0.17759471038383257
CUST_00044,2024-12-19 21:55:30.374437,18.59,Electronics,84.59125347701762,0.3164594341971646
CUST_00162,2025-05-22 21:55:30.374437,29.83,Clothing,46.9539479520797,0.11819789134830339
CUST_00202,2024-05-26 21:55:30.374437,24.67,Home,69.21771177386907,0.32817544149285016
CUST_00446,2025-02-21 21:55:30.374437,27.46,Clothing,43.51641069029986,0.13810776914114214
CUST_00484,2024-03-22 21:55:30.374437,24.28,Home,72.59646307127446,0.30867590441248105
CUST_00270,2023-09-26 21:55:30.374437,15.27,Groceries,32.88654231019292,0.25970291435602144
CUST_00351,2024-12-23 21:55:30.374437,16.06,Books,11.973748819185664,0.38664643914017816
CUST_00304,2024-05-11 21:55:30.374437,13.1,Books,95.30087633091581,0.11107529292320291
CUST_00271,2024-07-01 21:55:30.374437,8.85,Home,11.47309876360745,0.18761462374001747
CUST_00456,2024-07-02 21:55:30.374437,37.42,Books,84.16893606701564,0.12085267520027315
CUST_00462,2025-03-03 21:55:30.374437,20.19,Electronics,25.22238339902264,0.3637592905719157
CUST_00215,2024-04-07 21:55:30.374437,36.49,Groceries,45.29982057418251,0.27817034609833236
CUST_00252,2024-10-24 21:55:30.374437,43.93,Groceries,84.02431388554503,0.2604908837073697
CUST_00190,2024-10-03 21:55:30.374437,20.63,Books,28.533893528111083,0.13943736763489295
CUST_00296,2024-03-02 21:55:30.374437,10.42,Home,87.91368449725321,0.2467096771939153
CUST_00213,2023-09-07 21:55:30.374437,18.21,Electronics,54.798304519171126,0.21961109655274463
CUST_00208,2024-08-21 21:55:30.374437,14.36,Home,42.95381164455489,0.19472556044170697
CUST_00237,2024-04-15 21:55:30.374437,7.46,Books,69.61939720627026,0.33165668664957837
CUST_00338,2024-02-18 21:55:30.374437,15.63,Groceries,40.72507497828617,0.11838281195003345
CUST_00367,2024-08-19 21:55:30.374437,19.38,Groceries,41.25595230967213,0.29400571820866056
CUST_00053,2023-08-27 21:55:30.374437,14.56,Home,76.01737518444729,0.34689790936066356
CUST_00280,2024-08-07 21:55:30.374437,13.66,Clothing,37.88490020851971,0.37219218485809735
CUST_00410,2024-01-17 21:55:30.374437,10.6,Home,28.06953835189826,0.32377497842662306
CUST_00217,2024-03-07 21:55:30.374437,22.15,Clothing,82.68815151969149,0.1847367036574647
CUST_00252,2023-09-08 21:55:30.374437,51.14,Home,82.48339303545086,0.28015223815711104
CUST_00188,2024-01-27 21:55:30.374437,38.07,Clothing,54.78271333361823,0.14242108327430658
CUST_00380,2025-04-27 21:55:30.374437,27.85,Clothing,57.39900545466596,0.13511818712343282
CUST_00493,2023-12-25 21:55:30.374437,28.15,Clothing,72.64689631908747,0.29158724264155444
CUST_00041,2023-11-25 21:55:30.374437,18.8,Clothing,55.83468625861901,0.35533229637526087
CUST_00157,2024-08-31 21:55:30.374437,8.15,Electronics,47.53359630723093,0.12017443770988567
CUST_00015,2023-11-11 21:55:30.374437,16.7,Clothing,99.54047739670712,0.13180111963998964
CUST_00301,2024-03-11 21:55:30.374437,12.37,Clothing,23.287638506730303,0.2696821922288071
CUST_00065,2024-08-14 21:55:30.374437,21.7,Groceries,63.34551813158746,0.16546355830580206
CUST_00345,2023-09-18 21:55:30.374437,37.21,Electronics,89.72767234680943,0.28354543683329436
CUST_00327,2024-07-30 21:55:30.374437,53.88,Clothing,71.84935370630032,0.16436314757660198
CUST_00009,2023-12-24 21:55:30.374437,20.75,Books,89.28309691794146,0.13494459229181785
CUST_00344,2025-01-30 21:55:30.374437,8.73,Electronics,40.27012483192053,0.2636724946494482
CUST_00129,2024-07-13 21:55:30.374437,20.72,Groceries,34.47936786342153,0.3586585414097857
CUST_00492,2025-03-18 21:55:30.374437,21.01,Home,86.61451482118943,0.305536591645159
CUST_00136,2024-07-15 21:55:30.374437,28.2,Groceries,45.470311856691445,0.3456175412607895
CUST_00472,2024-06-10 21:55:30.374437,19.89,Groceries,73.87140907515801,0.17990055231701452
CUST_00063,2025-05-11 21:55:30.374437,20.76,Electronics,23.297372057270284,0.3657935953891077
CUST_00139,2025-03-06 21:55:30.374437,14.64,Electronics,78.02543128390073,0.2131117523728812
CUST_00499,2024-11-27 21:55:30.374437,17.19,Books,59.40843841223824,0.3557343003570981
CUST_00081,2024-02-19 21:55:30.374437,25.96,Books,34.17504759194148,0.24135267704461785
CUST_00392,2024-11-28 21:55:30.374437,7.36,Electronics,54.50535675630145,0.1803572942081489
CUST_00163,2024-10-05 21:55:30.374437,17.14,Electronics,72.7249263255733,0.17807764930803788
CUST_00419,2024-07-26 21:55:30.374437,28.33,Electronics,11.06977679626453,0.2703003653093959
CUST_00289,2024-10-21 21:55:30.374437,45.62,Home,67.37203529327165,0.12370308106205376
CUST_00379,2024-05-24 21:55:30.374437,16.46,Groceries,58.7431700445947,0.37901685837655263
CUST_00261,2023-10-10 21:55:30.374437,36.33,Books,29.825755097205935,0.18143904870956074
CUST_00490,2024-01-09 21:55:30.374437,46.76,Books,77.7682966578577,0.2006874453537566
CUST_00231,2024-07-29 21:55:30.374437,16.57,Clothing,37.3114886169881,0.16999046612236984
CUST_00041,2024-05-30 21:55:30.374437,15.19,Home,34.91748383919083,0.10090238816821642
CUST_00028,2024-08-14 21:55:30.374437,18.34,Electronics,52.409651409939045,0.3077650710426394
CUST_00135,2025-04-23 21:55:30.374437,19.28,Electronics,70.85347105801283,0.27716587031026707
CUST_00201,2024-09-14 21:55:30.374437,34.65,Home,93.5961378288629,0.34289336205913473
CUST_00328,2024-02-18 21:55:30.374437,13.64,Books,22.722151881889356,0.11230323203529415
CUST_00268,2024-06-09 21:55:30.374437,43.34,Electronics,45.68213086765603,0.37859669341999613
CUST_00418,2024-09-13 21:55:30.374437,13.46,Clothing,16.029063326136693,0.1992660820181097
CUST_00033,2023-07-12 21:55:30.374437,10.67,Books,78.26956727245683,0.37392095875173814
CUST_00048,2025-04-29 21:55:30.374437,26.1,Groceries,50.29596007132246,0.13213944462026186
CUST_00407,2024-02-19 21:55:30.374437,37.16,Home,73.62362216693666,0.3231761744408924
CUST_00062,2024-12-29 21:55:30.374437,21.96,Books,38.997498157865856,0.273807469429698
CUST_00216,2025-04-22 21:55:30.374437,24.97,Groceries,85.98855172656911,0.20745736457577524
CUST_00293,2024-01-07 21:55:30.374437,53.36,Clothing,58.13452704161032,0.12374271877990581
CUST_00099,2024-02-10 21:55:30.374437,37.42,Home,94.92470396412897,0.2814209529540222
CUST_00172,2024-06-19 21:55:30.374437,20.4,Electronics,17.093317522963076,0.10793196492217394
CUST_00360,2024-06-16 21:55:30.374437,16.19,Electronics,56.28491420878669,0.25038462974380227
CUST_00214,2023-10-24 21:55:30.374437,34.73,Groceries,78.98097213979288,0.2812625727380965
CUST_00475,2024-04-17 21:55:30.374437,30.41,Books,64.01373832662532,0.3197571241862567
CUST_00035,2023-11-14 21:55:30.374437,24.76,Clothing,12.087472638415848,0.3974003902674538
CUST_00449,2024-02-12 21:55:30.374437,17.06,Groceries,97.51048105094927,0.1780281140523295
CUST_00227,2024-09-13 21:55:30.374437,19.33,Clothing,36.84373237683086,0.19671694641204251
CUST_00101,2024-01-01 21:55:30.374437,18.66,Clothing,32.43500797297439,0.20234360404269763
CUST_00431,2024-11-10 21:55:30.374437,17.2,Clothing,53.70938880459216,0.31947481355765056
CUST_00462,2023-09-09 21:55:30.374437,14.87,Home,58.794229677101406,0.3795457804768342
CUST_00131,2023-11-27 21:55:30.374437,22.93,Groceries,78.96593238308428,0.39229712487446766
CUST_00257,2024-05-19 21:55:30.374437,14.54,Home,45.39462918930902,0.38374340996743883
CUST_00005,2024-03-26 21:55:30.374437,21.95,Books,49.5964338815991,0.36381490231457303
CUST_00218,2023-11-04 21:55:30.374437,7.03,Books,58.146392434044785,0.3972932121461894
CUST_00255,2024-06-16 21:55:30.374437,14.88,Electronics,45.49483897674766,0.2127837180503491
CUST_00398,2025-03-09 21:55:30.374437,34.78,Electronics,92.30932711910404,0.38449639599961194
CUST_00359,2025-03-28 21:55:30.374437,12.8,Electronics,86.6126769970827,0.32830598871877353
CUST_00283,2023-09-21 21:55:30.374437,27.01,Books,50.94763255700905,0.1505379578583935
CUST_00393,2024-02-09 21:55:30.374437,13.35,Clothing,10.017537610358541,0.1136395563631607
CUST_00207,2023-10-24 21:55:30.374437,29.6,Clothing,91.08410459763526,0.1643451873610967
CUST_00015,2025-02-14 21:55:30.374437,17.31,Groceries,21.19029160955187,0.33362533728628785
CUST_00346,2025-01-07 21:55:30.374437,16.97,Books,32.00611736746416,0.2895090643677653
CUST_00042,2023-12-06 21:55:30.374437,20.64,Electronics,23.712515592885836,0.16730687720400556
CUST_00380,2023-07-05 21:55:30.374437,10.26,Books,26.18340129829214,0.3225764363414078
CUST_00461,2024-07-21 21:55:30.374437,32.66,Clothing,82.25897841008512,0.1423966718314609
CUST_00179,2023-12-15 21:55:30.374437,38.54,Clothing,62.15512974993318,0.3465524181576084
CUST_00063,2024-06-29 21:55:30.374437,16.78,Home,96.04856468128136,0.3382482927912197
CUST_00352,2025-05-09 21:55:30.374437,26.1,Home,30.83081610913448,0.3917727912118145
CUST_00231,2023-12-18 21:55:30.374437,29.65,Groceries,53.70714173181106,0.14508386938879544
CUST_00241,2024-08-15 21:55:30.374437,19.19,Books,97.9685532174223,0.37198389832438017
CUST_00052,2025-02-05 21:55:30.374437,11.54,Home,84.37991628472928,0.20233079911655155
CUST_00096,2024-02-25 21:55:30.374437,44.57,Home,75.5754111208442,0.2248179594385935
CUST_00388,2023-09-06 21:55:30.374437,16.51,Books,27.007768123371275,0.24053351886603086
CUST_00222,2025-04-15 21:55:30.374437,14.81,Clothing,79.24648608187445,0.2880712159607668
CUST_00485,2025-03-24 21:55:30.374437,45.58,Groceries,41.2808610336326,0.39842901103541284
CUST_00407,2025-05-09 21:55:30.374437,27.25,Groceries,57.74832073420819,0.27998764091657
CUST_00231,2023-06-26 21:55:30.374437,22.84,Groceries,64.82450917355862,0.37801475951212227
CUST_00237,2024-11-25 21:55:30.374437,12.36,Home,64.84273403718286,0.17650846062541692
CUST_00143,2025-04-28 21:55:30.374437,30.01,Clothing,75.38711247221647,0.21952349854454492
CUST_00171,2023-12-08 21:55:30.374437,85.48,Groceries,69.5531883377985,0.25134985883157424
CUST_00029,2024-02-28 21:55:30.374437,31.19,Books,16.153379137953085,0.19687059693600123
CUST_00036,2024-01-11 21:55:30.374437,25.74,Groceries,51.161232335419655,0.39306013088929903
CUST_00013,2024-08-25 21:55:30.374437,28.8,Electronics,69.76194460479813,0.31770506616916816
CUST_00160,2023-10-29 21:55:30.374437,17.05,Clothing,36.63936839491558,0.24366440565476807
CUST_00327,2025-02-24 21:55:30.374437,16.97,Electronics,38.17510184947507,0.32539141036293817
CUST_00187,2024-10-07 21:55:30.374437,16.86,Clothing,21.211079297915397,0.24023274972479539
CUST_00243,2025-02-12 21:55:30.374437,15.07,Books,47.67534873773698,0.10516759821037781
CUST_00086,2024-05-23 21:55:30.374437,16.84,Home,98.81473908755572,0.26295802234310084
CUST_00284,2023-09-29 21:55:30.374437,16.8,Home,35.67874251592336,0.2875555656283605
CUST_00066,2025-02-01 21:55:30.374437,17.77,Clothing,57.829320341748826,0.39436222561556855
CUST_00170,2024-10-22 21:55:30.374437,17.53,Groceries,76.89135275011759,0.11223785447818531
CUST_00045,2024-08-09 21:55:30.374437,22.68,Electronics,11.21475437958436,0.2536290872365402
CUST_00062,2024-10-30 21:55:30.374437,20.89,Books,91.0395603638469,0.12944642701250855
CUST_00441,2024-06-17 21:55:30.374437,21.84,Groceries,44.78951662524447,0.14469877047128815
CUST_00134,2024-02-27 21:55:30.374437,43.0,Home,88.2204388039884,0.28313900169054285
CUST_00284,2023-09-13 21:55:30.374437,20.87,Groceries,13.505289300953024,0.1694703136799492
CUST_00028,2025-01-04 21:55:30.374437,60.67,Electronics,23.10971966773083,0.3247522333885074
CUST_00108,2025-01-07 21:55:30.374437,23.96,Home,39.02765090298033,0.2542596077785818
CUST_00044,2023-07-27 21:55:30.374437,16.06,Clothing,41.091559575695086,0.1654638655497212
CUST_00340,2023-07-13 21:55:30.374437,39.44,Books,86.30148007252149,0.24813750328031953
CUST_00286,2024-08-22 21:55:30.374437,19.3,Books,11.00810038494117,0.10026451807243622
CUST_00446,2023-07-13 21:55:30.374437,6.07,Home,67.70005988227115,0.3588220130973523
CUST_00331,2025-05-12 21:55:30.374437,20.05,Clothing,21.818119256069522,0.10380351311672885
CUST_00128,2025-05-02 21:55:30.374437,17.73,Electronics,84.08940856399445,0.10210296774765476
CUST_00348,2024-12-24 21:55:30.374437,44.85,Books,80.07159393621211,0.28345118295389415
CUST_00473,2024-10-27 21:55:30.374437,12.82,Home,54.992892467008055,0.3920562777370249
CUST_00231,2023-08-09 21:55:30.374437,17.01,Books,29.141850296113766,0.35678004530619367
CUST_00190,2025-02-11 21:55:30.374437,37.86,Clothing,67.10458518690007,0.1756056737768355
CUST_00225,2024-01-18 21:55:30.374437,24.46,Electronics,24.063248589188106,0.15900004334430573
CUST_00385,2024-06-07 21:55:30.374437,18.44,Clothing,27.10214133333881,0.28783365419003665
CUST_00377,2023-06-22 21:55:30.374437,13.76,Groceries,66.4020912002822,0.3467913241066233
CUST_00283,2023-12-25 21:55:30.374437,23.95,Clothing,99.2105601479762,0.20862360127000895
CUST_00446,2024-10-31 21:55:30.374437,19.79,Clothing,90.19547535272916,0.2297063771101228
CUST_00121,2024-09-25 21:55:30.374437,13.68,Books,63.37966219153093,0.13464685410332536
CUST_00116,2023-11-05 21:55:30.374437,14.04,Clothing,58.46830918906814,0.14584792637660776
CUST_00461,2024-12-03 21:55:30.374437,13.37,Home,99.85463920072976,0.27050547850780626
CUST_00233,2025-03-03 21:55:30.374437,12.23,Books,59.265743287050434,0.1307968437245311
CUST_00259,2024-04-02 21:55:30.374437,32.04,Books,47.81048697634996,0.1606138374387703
CUST_00359,2023-09-27 21:55:30.374437,29.96,Groceries,91.85999821978073,0.17040310720356522
CUST_00198,2025-05-15 21:55:30.374437,32.07,Home,31.07658662823594,0.23317735996408914
CUST_00456,2024-02-11 21:55:30.374437,20.13,Clothing,18.777339126712807,0.11368358923709088
CUST_00411,2024-03-17 21:55:30.374437,17.79,Groceries,67.06810309256473,0.2499312915078816
CUST_00137,2025-01-27 21:55:30.374437,17.95,Home,18.62646703918741,0.3786023219182245
CUST_00318,2024-09-21 21:55:30.374437,33.47,Groceries,43.583368325766415,0.10733909833572179
CUST_00165,2024-04-16 21:55:30.374437,8.08,Electronics,48.121964702354845,0.2892954595622396
CUST_00225,2024-02-07 21:55:30.374437,15.53,Clothing,59.27842603443098,0.3507527095454628
CUST_00307,2025-03-22 21:55:30.374437,12.89,Groceries,99.24935911731662,0.19373825276475315
CUST_00234,2025-03-16 21:55:30.374437,39.64,Electronics,29.88835509998627,0.1394555635057675
CUST_00172,2024-05-04 21:55:30.374437,15.82,Clothing,43.818074065622085,0.11300193628277892
CUST_00152,2025-02-17 21:55:30.374437,8.86,Groceries,21.901611196959223,0.2931709178307408
CUST_00463,2023-06-17 21:55:30.374437,22.46,Groceries,64.68521734299112,0.26567031406872055
CUST_00315,2024-08-30 21:55:30.374437,16.69,Groceries,75.49058640770501,0.1687884965175993
CUST_00374,2023-09-04 21:55:30.374437,15.2,Groceries,53.386914091229094,0.34948519228952446
CUST_00160,2024-05-05 21:55:30.374437,14.44,Books,32.12481414609739,0.32065190564570306
CUST_00096,2024-09-08 21:55:30.374437,14.16,Groceries,65.87994422635728,0.18292863549603494
CUST_00472,2023-08-30 21:55:30.374437,28.62,Books,58.524195103196455,0.3260089068593902
CUST_00233,2023-11-13 21:55:30.374437,22.46,Books,25.406715106334595,0.17349826405023178
CUST_00180,2024-09-01 21:55:30.374437,18.19,Electronics,46.51137104519172,0.3025802385599083
CUST_00113,2023-11-12 21:55:30.374437,11.6,Clothing,49.16773824716754,0.13556351232216385
CUST_00318,2025-04-29 21:55:30.374437,18.46,Books,98.43559783942897,0.3076718389999622
CUST_00497,2023-10-03 21:55:30.374437,22.88,Home,86.43572489399696,0.1716323256946781
CUST_00442,2023-07-24 21:55:30.374437,23.32,Books,76.09337094462344,0.2717408062725143
CUST_00052,2024-07-20 21:55:30.374437,21.77,Home,89.98993229526528,0.15173916005556476
CUST_00268,2023-11-30 21:55:30.374437,12.66,Electronics,76.19359652458435,0.31779008427038574
CUST_00295,2024-06-03 21:55:30.374437,6.04,Home,91.306166961316,0.11826387231791552
CUST_00386,2023-06-21 21:55:30.374437,49.39,Electronics,14.909780339155718,0.14962533604081565
CUST_00387,2023-11-26 21:55:30.374437,10.44,Electronics,51.045958834022485,0.15524094396125096
CUST_00113,2023-08-25 21:55:30.374437,7.52,Electronics,77.22085017176502,0.11240307575619957
CUST_00101,2023-07-18 21:55:30.374437,21.44,Home,62.496621694901215,0.3235037548480737
CUST_00113,2023-10-15 21:55:30.374437,8.55,Home,25.7649547735708,0.39428575142197986
CUST_00440,2025-02-22 21:55:30.374437,13.43,Electronics,40.64428778756808,0.33351933652350474
CUST_00081,2025-06-07 21:55:30.374437,26.43,Electronics,38.59969375240222,0.3581895886367187
CUST_00187,2025-04-13 21:55:30.374437,48.73,Clothing,33.521222186590236,0.10180229810148315
CUST_00113,2023-09-02 21:55:30.374437,24.38,Electronics,40.88219981625694,0.13536098913237798
CUST_00002,2025-05-14 21:55:30.374437,16.13,Groceries,56.33679596150089,0.2677061017884588
CUST_00130,2024-01-12 21:55:30.374437,19.58,Clothing,86.93821223049484,0.3933606654382503
CUST_00220,2024-08-15 21:55:30.374437,8.13,Clothing,76.78293961543807,0.2982138793144611
CUST_00054,2024-08-02 21:55:30.374437,16.03,Clothing,85.17247336146103,0.21224100812142332
CUST_00343,2023-09-17 21:55:30.374437,16.04,Groceries,89.52433701067777,0.14384479164443778
CUST_00485,2025-03-28 21:55:30.374437,21.69,Clothing,47.45354104878465,0.14585070831479524
CUST_00224,2023-12-17 21:55:30.374437,53.04,Clothing,41.14236556240725,0.20882596069503515
CUST_00225,2024-11-03 21:55:30.374437,7.63,Home,15.186104351574564,0.31414305920320224
CUST_00385,2025-04-26 21:55:30.374437,16.38,Home,93.74424596887908,0.1095457873074732
CUST_00403,2024-05-25 21:55:30.374437,8.03,Electronics,15.924071614432954,0.3556532774384916
CUST_00126,2023-12-08 21:55:30.374437,15.62,Electronics,76.70219638334234,0.3824654307069417
